ItemName,ItemID,BasePrice,SellPrice,PriceCoefficient,Weight,Width,Height,InventorySize,CategoryID,SubcategoryID,ShopName,PriceSource,StackCapacity,VisualName,CatalogVisualPath,IconVisualName,CatalogIconPath,DroppedVisualName,CatalogDroppedPath
ExplosionPackage_01_S,d47253ea-ecde-4955-990b-0022253c4d09,92,92,1.00,1.2,1,1,1,17,68,None (default),Repository TextAsset,5,Loot/ExplosionPackage_01_S/ExplosionPackage_01_S.prefab,Assets/Prefabs/Items/Loot/ExplosionPackage_01_S/ExplosionPackage_01_S.prefab,Loot/ExplosionPackage_01_S/ExplosionPackage_01_S_GUI.prefab,Assets/Prefabs/Items/Loot/ExplosionPackage_01_S/ExplosionPackage_01_S_GUI.prefab,,
Explosives,43739509-9864-4ae3-af6b-b3a4b242e5af,0,0,1.00,0,1,1,1,34,,None (default),Repository TextAsset,,,,,,,
Explosives/Grenades,e9a7b365-e895-411b-8421-bd693726560b,0,0,1.00,0,1,1,1,34,,None (default),Repository TextAsset,,,,,,,
Explosives/Parts,9c4c191b-ba8e-4c0f-8790-5c24bcd436c5,0,0,1.00,0,1,1,1,34,,None (default),Repository TextAsset,,,,,,,
F2 grenade,e1f18110-8922-42f5-a7a6-69de9bc7cc9f,1300,1950,1.50,0.6,1,1,1,10,21,02_Port_YellowVan_RaidShop,Repository TextAsset,,Weapons/Grenade/Grenade_03/Grenade_03.prefab,Assets/Prefabs/Items/Weapons/Grenade/Grenade_03/Grenade_03.prefab,Weapons/Grenade/Grenade_03/Grenade_03_GUI.prefab,Assets/Prefabs/Items/Weapons/Grenade/Grenade_03/Grenade_03_GUI.prefab,Weapons/Grenade/Grenade_03/Grenade_03_Dropped.prefab,Assets/Prefabs/Items/Weapons/Grenade/Grenade_03/Grenade_03_Dropped.prefab
Fabrics_repair_kit,9d991ab8-3a58-4751-a758-d86279872dd1,4500,3150,0.70,2,2,1,2,14,91,SIMPLESHOP01,Repository TextAsset,,Items/Loot/RepairKit/RepairKit_Fabrics.prefab,Assets/Prefabs/Items/Loot/RepairKit/RepairKit_Fabrics.prefab,Items/Loot/RepairKit/RepairKit_Fabrics_GUI.prefab,Assets/Prefabs/Items/Loot/RepairKit/RepairKit_Fabrics_GUI.prefab,,
FAKE Authenticator Chip,d5000419-b3b5-4c5d-9e25-ab9560a61945,40,40,1.00,0.025,1,1,1,29,,None (default),Repository TextAsset,,Items/Droid/Identification_Chip.prefab,Assets/Prefabs/Items/Droid/Identification_Chip.prefab,Items/Droid/Identification_Chip_GUI.prefab,Assets/Prefabs/Items/Droid/Identification_Chip_GUI.prefab,,
FAKE Authenticator Chip (Enrico) (q_1223_head_hunt),b9b64e64-0f9e-4ae3-b96c-2a0430a0cee8,40,40,1.00,0.025,1,1,1,29,,None (default),Repository TextAsset,,Items/Droid/Identification_Chip.prefab,Assets/Prefabs/Items/Droid/Identification_Chip.prefab,Items/Droid/Identification_Chip_GUI.prefab,Assets/Prefabs/Items/Droid/Identification_Chip_GUI.prefab,,
FAKE Authenticator Chip (OSMA5) (q_6254_rogue_ai),6c149050-f376-492b-8873-322bee0838a3,40,40,1.00,0.025,1,1,1,29,,None (default),Repository TextAsset,,Items/Droid/Identification_Chip.prefab,Assets/Prefabs/Items/Droid/Identification_Chip.prefab,Items/Droid/Identification_Chip_GUI.prefab,Assets/Prefabs/Items/Droid/Identification_Chip_GUI.prefab,,
FAKE Authenticator Chip (Rupert) (q_1223_head_hunt),4c473ece-068a-4c7e-854a-e934464d7989,40,40,1.00,0.025,1,1,1,29,,None (default),Repository TextAsset,,Items/Droid/Identification_Chip.prefab,Assets/Prefabs/Items/Droid/Identification_Chip.prefab,Items/Droid/Identification_Chip_GUI.prefab,Assets/Prefabs/Items/Droid/Identification_Chip_GUI.prefab,,
FAKE Authenticator Chip (Silvia) (q_1223_head_hunt),2e7d2f9d-eaa5-4c06-b31f-87859b9479e6,40,40,1.00,0.025,1,1,1,29,,None (default),Repository TextAsset,,Items/Droid/Identification_Chip.prefab,Assets/Prefabs/Items/Droid/Identification_Chip.prefab,Items/Droid/Identification_Chip_GUI.prefab,Assets/Prefabs/Items/Droid/Identification_Chip_GUI.prefab,,
Family album,14192ba3-a591-49e5-ac7e-e28eec0b9319,50,50,1.00,0.234,1,2,2,17,57,None (default),Repository TextAsset,,Loot/Manual/Manual_Album.prefab,Assets/Prefabs/Items/Loot/Manual/Manual_Album.prefab,,,,
Fan,b3a651fb-f809-42d1-b2e2-3c7b971d9e9e,118,118,1.00,2.2,2,2,4,17,65,None (default),Repository TextAsset,,Loot/Fan/Fan.prefab,Assets/Prefabs/Items/Loot/Fan/Fan.prefab,Loot/Fan/Fan_GUI.prefab,Assets/Prefabs/Items/Loot/Fan/Fan_GUI.prefab,,
FE ballistic vest,055f2121-3dbe-4c50-bc49-4df4ff3cc757,3500,3850,1.10,4,3,3,9,9,,offline_01c4b488,Repository TextAsset,,Outfits/ArmorVests/ArmorVest_Module_Fe.prefab,,Outfits/ArmorVests/Module_Fe/ArmorVest_Module_Fe_GUI.prefab,Assets/Prefabs/Items/Outfits/ArmorVests/Module_Fe/ArmorVest_Module_Fe_GUI.prefab,Loot_Objects/Outfits/ArmorVest/ArmorVest_Module_Fe_OnMap.prefab,
FE Kuzitron ballistic vest,3b01660c-9c5e-438e-9e2d-3fec19b30fcf,1,1,1.00,1,3,3,9,9,,None (default),Repository TextAsset,,Outfits/ArmorVests/Module_Fe/ArmorVest_Module_FeBasic.prefab,Assets/Prefabs/Items/Outfits/ArmorVests/Module_Fe/ArmorVest_Module_FeBasic.prefab,,,,
Fertilizer,2fb4db35-c36d-40a8-9ea9-601329acd001,102,102,1.00,2,1,2,2,17,64,None (default),Repository TextAsset,,Loot/Fertilizer/Fertilizer.prefab,Assets/Prefabs/Items/Loot/Fertilizer/Fertilizer.prefab,Loot/Fertilizer/Fertilizer_GUI.prefab,Assets/Prefabs/Items/Loot/Fertilizer/Fertilizer_GUI.prefab,,
Fibermesh,ac0b5eb0-315b-46f0-a715-36240c4e337e,538,538,1.00,7,2,1,2,17,62,None (default),Repository TextAsset,10,Loot/ANFO/Fibermesh.prefab,Assets/Prefabs/Items/Loot/ANFO/Fibermesh.prefab,Loot/ANFO/Fibermesh_GUI.prefab,Assets/Prefabs/Items/Loot/ANFO/Fibermesh_GUI.prefab,Loot/ANFO/Fibermesh_Dropped.prefab,Assets/Prefabs/Items/Loot/ANFO/Fibermesh_Dropped.prefab
Fishing rod,6b8d7661-ce64-47eb-8788-68c42539703e,1800,1800,1.00,1,2,1,2,17,67,None (default),Repository TextAsset,,Loot/Spinning/Spinning.prefab,Assets/Prefabs/Items/Loot/Spinning/Spinning.prefab,Loot/Spinning/Spinning_GUI.prefab,Assets/Prefabs/Items/Loot/Spinning/Spinning_GUI.prefab,,
FishingLine_01_S,97556a99-424f-4f7e-89d8-9a444b446476,10,10,1.00,0.5,1,1,1,17,68,None (default),Repository TextAsset,5,Loot/FishingLine_01_S/FishingLine_01_S.prefab,Assets/Prefabs/Items/Loot/FishingLine_01_S/FishingLine_01_S.prefab,Loot/FishingLine_01_S/FishingLine_01_S_GUI.prefab,Assets/Prefabs/Items/Loot/FishingLine_01_S/FishingLine_01_S_GUI.prefab,,
Fitting,ef7a1268-267e-4573-845a-4a55ab62745d,9,9,1.00,0.82,1,1,1,17,68,None (default),Repository TextAsset,10,Loot/Fitting/Fitting.prefab,Assets/Prefabs/Items/Loot/Fitting/Fitting.prefab,Items/Loot/Fitting/Fitting_GUI.prefab,Assets/Prefabs/Items/Loot/Fitting/Fitting_GUI.prefab,,
FlyerH25,5c8e2b56-1944-4aa2-b736-ec40e39e5673,1,1,1.00,0.1,1,1,1,17,57,None (default),Repository TextAsset,20,Loot/Note_01/Note_01_HLWN25.prefab,Assets/Prefabs/Items/Loot/Note_01/Note_01_HLWN25.prefab,,,,
Food tube,bd366c65-14b0-4bed-ad5a-9089cc586948,29,29,1.00,0.15,1,1,1,17,56,None (default),Repository TextAsset,10,Loot/Sealant/Sealant_FoodTube.prefab,Assets/Prefabs/Items/Loot/Sealant/Sealant_FoodTube.prefab,Loot/Sealant/Sealant_FoodTube_GUI.prefab,Assets/Prefabs/Items/Loot/Sealant/Sealant_FoodTube_GUI.prefab,,
Force armor,b657bc11-88e3-497e-a2b1-5825f848884d,0,0,1.00,8,3,3,9,9,,None (default),Repository TextAsset,,Outfits/Armor/ArmoredSet_FullBody_01.prefab,Assets/Prefabs/Items/Outfits/Armor/ArmoredSet_FullBody_01.prefab,,,,
Forklift,766ade95-d8de-4590-a1d4-f9dfb98a438b,0,0,1.00,0,1,1,1,27,75,None (default),Repository TextAsset,,,,,,,
Forklift 5,55511226-9b68-4980-a643-727d51458046,0,0,1.00,0,1,1,1,27,75,None (default),Repository TextAsset,,,,,,,
Fortknight backpack,078312c7-a809-4a0c-91f9-08714cbe37b3,600,600,1.00,0.71,3,4,12,5,,None (default),Repository TextAsset,,Outfits/Backpacks/TouristCooler/TouristCooler.prefab,Assets/Prefabs/Items/Outfits/Backpacks/TouristCooler/TouristCooler.prefab,Outfits/Backpacks/TouristCooler/TouristCooler_GUI.prefab,Assets/Prefabs/Items/Outfits/Backpacks/TouristCooler/TouristCooler_GUI.prefab,Outfits/Backpacks/TouristCooler/TouristCooler_Dropped.prefab,Assets/Prefabs/Items/Outfits/Backpacks/TouristCooler/TouristCooler_Dropped.prefab
FRAG Collimator Sight,c1f7cb60-80e1-4a19-9177-a11efc70b4af,1800,1800,1.00,0.3,1,1,1,20,30,PEDLAR,Repository TextAsset,,Weapons/Modules/Sights/Sight_05.prefab,,Weapons/Modules/Sights/Sight_05_GUI.prefab,,Weapons/Modules/Sights/Sight_05_Dropped.prefab,
Frying pan,961f4116-1063-433c-b8cc-6db6f2f58025,110,110,1.00,2.25,2,2,4,17,63,None (default),Repository TextAsset,,Loot/FryingPan/FryingPan.prefab,Assets/Prefabs/Items/Loot/FryingPan/FryingPan.prefab,Loot/FryingPan/FryingPan_GUI.prefab,Assets/Prefabs/Items/Loot/FryingPan/FryingPan_GUI.prefab,,
Fuel injector,9afb0f0d-42c1-49ba-9be7-7663c77904b8,400,400,1.00,0.2,1,1,1,17,66,None (default),Repository TextAsset,,Loot/Injector/Fuel_Injector.prefab,Assets/Prefabs/Items/Loot/Injector/Fuel_Injector.prefab,Loot/Injector/Fuel_Injector_GUI.prefab,Assets/Prefabs/Items/Loot/Injector/Fuel_Injector_GUI.prefab,,
FYI cap,bad9e3a8-a9b0-44e0-a360-2a51983589b0,1500,1500,1.00,0.1,1,1,1,7,26,None (default),Repository TextAsset,,Outfits/Hats/FYI_Cap/FYI_Cap.prefab,Assets/Prefabs/Items/Outfits/Hats/FYI_Cap/FYI_Cap.prefab,Outfits/Hats/FYI_Cap/FYI_Cap_GUI.prefab,Assets/Prefabs/Items/Outfits/Hats/FYI_Cap/FYI_Cap_GUI.prefab,Outfits/Hats/FYI_Cap/FYI_Cap_Dropped.prefab,Assets/Prefabs/Items/Outfits/Hats/FYI_Cap/FYI_Cap_Dropped.prefab
Gamepad,4b2e6392-9a60-4805-a8c4-696733be7bf2,15,15,1.00,0.4,1,1,1,17,65,None (default),Repository TextAsset,2,Loot/Gamepad/Gamepad.prefab,Assets/Prefabs/Items/Loot/Gamepad/Gamepad.prefab,Loot/Gamepad/Gamepad_GUI.prefab,Assets/Prefabs/Items/Loot/Gamepad/Gamepad_GUI.prefab,Loot/Gamepad/Gamepad.prefab,Assets/Prefabs/Items/Loot/Gamepad/Gamepad.prefab
Garbage bag roll,5c8cc8af-831b-4ace-8cde-faea85b7ef6d,9,9,1.00,0.73,1,1,1,17,63,None (default),Repository TextAsset,10,Loot/Bag_roll/Bag_roll.prefab,Assets/Prefabs/Items/Loot/Bag_roll/Bag_roll.prefab,Loot/Bag_roll/Bag_roll_GUI.prefab,Assets/Prefabs/Items/Loot/Bag_roll/Bag_roll_GUI.prefab,Loot/Bag_roll/Bag_roll.prefab,Assets/Prefabs/Items/Loot/Bag_roll/Bag_roll.prefab
Gas cutter ,24461256-a884-4a16-9052-6201f6a6b419,45000,45000,1.00,7,3,1,3,17,67,None (default),Repository TextAsset,,Loot/GasCutter/GasCutter.prefab,Assets/Prefabs/Items/Loot/GasCutter/GasCutter.prefab,Loot/GasCutter/GasCutter_GUI.prefab,Assets/Prefabs/Items/Loot/GasCutter/GasCutter_GUI.prefab,,
Gas mask,b3346d69-ea6a-4640-8ade-f923f07b7817,3200,3200,1.00,0.9,2,2,4,17,68,None (default),Repository TextAsset,,Loot/GasMask/GasMask.prefab,Assets/Prefabs/Items/Loot/GasMask/GasMask.prefab,Loot/GasMask/GasMask_GUI.prefab,Assets/Prefabs/Items/Loot/GasMask/GasMask_GUI.prefab,,
Gas tank S,5eecbf32-5326-4910-98e4-677b7323a893,352,352,1.00,12,2,2,4,17,82,None (default),Repository TextAsset,,Loot/Balloon/Balloon.prefab,Assets/Prefabs/Items/Loot/Balloon/Balloon.prefab,Loot/Balloon/Balloon_GUI.prefab,Assets/Prefabs/Items/Loot/Balloon/Balloon_GUI.prefab,,
Gaston 17,0512b4bf-1eec-4818-a314-510e08bda0a1,4000,4400,1.10,0.4,2,1,2,1,2,offline_01c4b488,Repository TextAsset,,Weapons/Pistols/G17/G17.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17.prefab,Weapons/Pistols/G17/GUI/G17_GUI.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/GUI/G17_GUI.prefab,Weapons/Pistols/G17/G17_Dropped.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Dropped.prefab
Gaston 17 barrel,74c7349f-f705-4971-9c9e-080416105b84,798,798,1.00,0.125,1,1,1,20,12,None (default),Repository TextAsset,,Weapons/Pistols/G17/G17_Barrel.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Barrel.prefab,Weapons/Pistols/G17/GUI/G17_Barrel_GUI.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/GUI/G17_Barrel_GUI.prefab,Weapons/Pistols/G17/G17_Barrel_Dropped.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Barrel_Dropped.prefab
Gaston 17 drum mag,7c1e3436-0b6b-4413-89f5-1e154d09f792,10000,10000,1.00,0.57,1,2,2,20,7,01_Warehouse_YellowVan_RaidShop,Repository TextAsset,,Weapons/Pistols/G17/G17_Magazine_2.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Magazine_2.prefab,Weapons/Pistols/G17/GUI/G17_Magazine_2_GUI.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/GUI/G17_Magazine_2_GUI.prefab,Weapons/Pistols/G17/G17_Magazine_2_Dropped.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Magazine_2_Dropped.prefab
Gaston 17 mag,798db9cb-47fd-4be5-b6ca-71fac65a700b,604,664.4,1.10,0.1,1,1,1,20,7,offline_01c4b488,Repository TextAsset,,Weapons/Pistols/G17/G17_Magazine.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Magazine.prefab,Weapons/Pistols/G17/GUI/G17_Magazine_GUI.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/GUI/G17_Magazine_GUI.prefab,Weapons/Pistols/G17/G17_Magazine_Dropped.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Magazine_Dropped.prefab
Gaston 17 slide,4abf91ad-a2a8-47ff-a22e-1dff2de5e5d5,952,952,1.00,0.2,2,1,2,20,16,None (default),Repository TextAsset,,Weapons/Pistols/G17/G17_Receiver.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Receiver.prefab,Weapons/Pistols/G17/GUI/G17_Receiver_GUI.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/GUI/G17_Receiver_GUI.prefab,Weapons/Pistols/G17/G17_Receiver_Dropped.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Receiver_Dropped.prefab
Gaston 17 slide X,68cfd43c-0bba-4f93-96b0-4852e3278236,2050,2050,1.00,0.235,2,1,2,20,16,None (default),Repository TextAsset,,Weapons/Pistols/G17/G17_Receiver_2.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Receiver_2.prefab,Weapons/Pistols/G17/GUI/G17_Receiver_2_GUI.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/GUI/G17_Receiver_2_GUI.prefab,Weapons/Pistols/G17/G17_Receiver_2_Dropped.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Receiver_2_Dropped.prefab
Gaston 17 supressor,96ba8898-fe56-4860-a4fb-8137ac61cb44,7000,7000,1.00,0.35,2,1,2,20,9,None (default),Repository TextAsset,,Weapons/Pistols/G17/G17_Supressor_1.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Supressor_1.prefab,Weapons/Pistols/G17/GUI/G17_Supressor_1_GUI.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/GUI/G17_Supressor_1_GUI.prefab,Weapons/Pistols/G17/G17_Supressor_1_Dropped.prefab,Assets/Prefabs/Items/Weapons/Pistols/G17/G17_Supressor_1_Dropped.prefab
Geopolymer,84034c1b-5ddc-448d-9acd-b81f316b095c,181,181,1.00,7,2,1,2,17,62,None (default),Repository TextAsset,10,Loot/ANFO/Geopolymer.prefab,Assets/Prefabs/Items/Loot/ANFO/Geopolymer.prefab,Loot/ANFO/Geopolymer_GUI.prefab,Assets/Prefabs/Items/Loot/ANFO/Geopolymer_GUI.prefab,Loot/ANFO/Geopolymer_Dropped.prefab,Assets/Prefabs/Items/Loot/ANFO/Geopolymer_Dropped.prefab
GlassesVR_01_M,05719140-60db-494c-b32c-d0c62955312f,3600,3600,1.00,2,2,2,4,17,65,None (default),Repository TextAsset,,Tools/GlassesVR_01/GlassesVR_01.prefab,Assets/Prefabs/Items/Tools/GlassesVR_01/GlassesVR_01.prefab,,,,
Gold bar,7988774d-8a15-43a6-b444-02b452a7aeef,278,278,1.00,3,1,1,1,17,68,None (default),Repository TextAsset,20,Loot/GoldBullion/GoldBullion.prefab,Assets/Prefabs/Items/Loot/GoldBullion/GoldBullion.prefab,Loot/GoldBullion/GoldBullion_GUI.prefab,Assets/Prefabs/Items/Loot/GoldBullion/GoldBullion_GUI.prefab,,
Gold filament D,4c480ffa-a373-4186-a8a6-d44b99181a57,3800,3800,1.00,2,1,1,1,17,62,None (default),Repository TextAsset,10,Loot/CoilPlastic/CoilMetal_04.prefab,Assets/Prefabs/Items/Loot/CoilPlastic/CoilMetal_04.prefab,Loot/CoilPlastic/CoilMetal_04_GUI.prefab,Assets/Prefabs/Items/Loot/CoilPlastic/CoilMetal_04_GUI.prefab,,
Gold granulated,88bba90f-cf99-4234-a1cd-05fcbc8344a4,8,8,1.00,0.05,1,1,1,17,62,None (default),Repository TextAsset,100,Loot/Granulate/Granulate_Gold.prefab,Assets/Prefabs/Items/Loot/Granulate/Granulate_Gold.prefab,Loot/Granulate/Granulate_Gold_GUI.prefab,Assets/Prefabs/Items/Loot/Granulate/Granulate_Gold_GUI.prefab,,
Gold powder D,ca0ce64b-8da5-4862-a9de-aab160e5e6f6,270,270,1.00,2,1,1,1,17,68,None (default),Repository TextAsset,10,Loot/MetalPowder_3DPrinter/MetalPowder_3DPrinterM04.prefab,Assets/Prefabs/Items/Loot/MetalPowder_3DPrinter/MetalPowder_3DPrinterM04.prefab,Loot/MetalPowder_3DPrinter/MetalPowder_3DPrinterM04_GUI.prefab,Assets/Prefabs/Items/Loot/MetalPowder_3DPrinter/MetalPowder_3DPrinterM04_GUI.prefab,,
Gold Safestash,4a90df7f-2bba-478b-b5ae-553aeba4d944,0,0,1.00,0.5,2,2,4,22,78,None (default),Repository TextAsset,,Items/Droid/Safe_Stash_Black.prefab,Assets/Prefabs/Items/Droid/Safe_Stash_Black.prefab,Items/Droid/Safe_Stash_Black_GUI.prefab,Assets/Prefabs/Items/Droid/Safe_Stash_Black_GUI.prefab,,
Gold Watch,4584636c-1573-475d-9736-ffbd7f833eee,9000,9000,1.00,0.2,1,1,1,17,39,None (default),Repository TextAsset,,Loot/GoldWatch/GoldWatch.prefab,Assets/Prefabs/Items/Loot/GoldWatch/GoldWatch.prefab,Loot/GoldWatch/GoldWatch_GUI.prefab,Assets/Prefabs/Items/Loot/GoldWatch/GoldWatch_GUI.prefab,,
Golden chain,37681f10-3767-4bb3-806a-4cae60a07a45,8000,8000,1.00,0.1,1,1,1,17,39,None (default),Repository TextAsset,,Loot/GoldJewelryChain/GoldJewelryChain.prefab,Assets/Prefabs/Items/Loot/GoldJewelryChain/GoldJewelryChain.prefab,Loot/GoldJewelryChain/GoldJewelryChain_GUI.prefab,Assets/Prefabs/Items/Loot/GoldJewelryChain/GoldJewelryChain_GUI.prefab,,
GP helmet,dc1111e7-232f-4592-acc3-db20d9378270,6300,6300,1.00,2,2,2,4,7,31,None (default),Repository TextAsset,,Outfits/Helmets/GP/GP.prefab,Assets/Prefabs/Items/Outfits/Helmets/GP/GP.prefab,Outfits/Helmets/GP/GP_GUI.prefab,Assets/Prefabs/Items/Outfits/Helmets/GP/GP_GUI.prefab,Outfits/Helmets/GP/GP_Dropped.prefab,Assets/Prefabs/Items/Outfits/Helmets/GP/GP_Dropped.prefab
GP-DELTA vest,d2949dc4-bd80-49ba-8613-22ab0c751985,22000,22000,1.00,3.5,3,3,9,9,,None (default),Repository TextAsset,,Outfits/ArmorVests/GPDELTA/GPDELTA.prefab,Assets/Prefabs/Items/Outfits/ArmorVests/GPDELTA/GPDELTA.prefab,Outfits/ArmorVests/GPDELTA/GPDELTA_GUI.prefab,Assets/Prefabs/Items/Outfits/ArmorVests/GPDELTA/GPDELTA_GUI.prefab,Outfits/ArmorVests/GPDELTA/GPDELTA_Dropped.prefab,Assets/Prefabs/Items/Outfits/ArmorVests/GPDELTA/GPDELTA_Dropped.prefab
GPU,ca41fd98-0904-4e35-b6af-b83032b0bf29,60000,60000,1.00,0.9,2,1,2,17,66,None (default),Repository TextAsset,,Loot/GPU/GPU.prefab,Assets/Prefabs/Items/Loot/GPU/GPU.prefab,Loot/GPU/GPU_GUI.prefab,Assets/Prefabs/Items/Loot/GPU/GPU_GUI.prefab,,
Grenade fuse,83ec9fb7-a701-46de-9850-8a3289967045,30,30,1.00,0.08,1,1,1,17,81,None (default),Repository TextAsset,5,Loot/Grenade_Fuse/Grenade_Fuse.prefab,Assets/Prefabs/Items/Loot/Grenade_Fuse/Grenade_Fuse.prefab,Loot/Grenade_Fuse/Grenade_Fuse_GUI.prefab,Assets/Prefabs/Items/Loot/Grenade_Fuse/Grenade_Fuse_GUI.prefab,,
Grindable_Invisible_BuildingMaterialSource_Cement,d950da0f-3bba-41d4-abf7-65527f352e6f,0,0,1.00,1,2,1,2,27,77,None (default),Repository TextAsset,,,,,,Loot_Objects/Invisible_BuildingMaterialSource.prefab,
Grindable_Invisible_BuildingMaterialSource_HardRubber,c5ccd2aa-2b0f-4a39-8640-0e0ce5d067d4,0,0,1.00,1,2,1,2,27,77,None (default),Repository TextAsset,,,,,,Loot_Objects/Invisible_BuildingMaterialSource.prefab,
Grindable_Invisible_BuildingMaterialSource_HDPE,37357c54-cffa-4c55-ac28-6eb7b7a2299c,0,0,1.00,1,2,1,2,27,77,None (default),Repository TextAsset,,,,,,Loot_Objects/Invisible_BuildingMaterialSource.prefab,
Grindable_Invisible_BuildingMaterialSource_INOX,92de9e30-6d04-4fa0-b92e-e693a09a04f4,0,0,1.00,1,2,1,2,27,77,None (default),Repository TextAsset,,,,,,Loot_Objects/Invisible_BuildingMaterialSource.prefab,
Grindable_Invisible_BuildingMaterialSource_NBR,00e87089-6a29-480d-aa52-1e94d0b1bda6,0,0,1.00,1,2,1,2,27,77,None (default),Repository TextAsset,,,,,,Loot_Objects/Invisible_BuildingMaterialSource.prefab,
Grindable_Invisible_BuildingMaterialSource_Plywood,266cfad3-d33f-4f21-9e3e-b9a9e273d22b,0,0,1.00,1,2,1,2,27,77,None (default),Repository TextAsset,,,,,,Loot_Objects/Invisible_BuildingMaterialSource.prefab,
Grindable_Invisible_BuildingMaterialSource_Portland,aecae6b5-9d26-4407-bf1d-542fc208cc17,0,0,1.00,1,2,1,2,27,77,None (default),Repository TextAsset,,,,,,Loot_Objects/Invisible_BuildingMaterialSource.prefab,
Grindable_Invisible_BuildingMaterialSource_Presswood,eeb74a39-a33b-477a-86e1-5a70d95bba90,0,0,1.00,1,2,1,2,27,77,None (default),Repository TextAsset,,,,,,Loot_Objects/Invisible_BuildingMaterialSource.prefab,
Grindable_Invisible_BuildingMaterialSource_PVC,26f2ad66-4a02-4122-8793-d3e5d83804be,0,0,1.00,1,2,1,2,27,77,None (default),Repository TextAsset,,,,,,Loot_Objects/Invisible_BuildingMaterialSource.prefab,
Grindable_Invisible_BuildingMaterialSource_Steel,5bfd5da1-55a1-42e4-b922-ab151dad77fb,0,0,1.00,1,2,1,2,27,77,None (default),Repository TextAsset,,,,,,Loot_Objects/Invisible_BuildingMaterialSource.prefab,
Grindable_JanitorDead_01,50d64682-93e4-4776-91ed-a5da16131f7b,0,0,1.00,500,4,4,16,27,77,None (default),Repository TextAsset,,,,,,Items/Interactive/Janitor_Dead/Janitor_Dead_1.prefab,Assets/Prefabs/Items/Interactive/Janitor_Dead/Janitor_Dead_1.prefab
Grindable_JanitorDead_02,c9987225-aa40-44dc-bbee-7a06d7f08573,0,0,1.00,500,4,4,16,27,77,None (default),Repository TextAsset,,,,,,Items/Interactive/Janitor_Dead/Janitor_Dead_2.prefab,Assets/Prefabs/Items/Interactive/Janitor_Dead/Janitor_Dead_2.prefab
Grindable_JanitorDead_03,341fbecd-8128-44bb-8ebd-44ba094ec3a0,0,0,1.00,500,4,4,16,27,77,None (default),Repository TextAsset,,,,,,Items/Interactive/Janitor_Dead/Janitor_Dead_3.prefab,Assets/Prefabs/Items/Interactive/Janitor_Dead/Janitor_Dead_3.prefab
Grindable_JanitorDead_04,bceddca6-effe-44c7-8e09-907eb60e975d,0,0,1.00,500,4,4,16,27,77,None (default),Repository TextAsset,,,,,,Items/Interactive/Janitor_Dead/Janitor_Dead_4.prefab,Assets/Prefabs/Items/Interactive/Janitor_Dead/Janitor_Dead_4.prefab
Grindable_JanitorDead_04_mission_basic_b001_0001_0020,95030f6e-4717-4eb2-89fa-0d8a91bb5056,0,0,1.00,500,4,4,16,27,77,None (default),Repository TextAsset,,,,,,Items/Interactive/Janitor_Dead/Janitor_Dead_4.prefab,Assets/Prefabs/Items/Interactive/Janitor_Dead/Janitor_Dead_4.prefab
Grinder disk,b1c818fa-0ae5-415c-b407-a9c1a92feb14,300,300,1.00,1,1,1,1,17,53,SIMPLESHOP01,Repository TextAsset,,Loot/AngleGrinder_Disk/Angle_Grinder_Disk.prefab,Assets/Prefabs/Items/Loot/AngleGrinder_Disk/Angle_Grinder_Disk.prefab,Loot/AngleGrinder_Disk/Angle_Grinder_Disk_GUI.prefab,Assets/Prefabs/Items/Loot/AngleGrinder_Disk/Angle_Grinder_Disk_GUI.prefab,Loot/AngleGrinder_Disk/Angle_Grinder_Disk_Dropped.prefab,Assets/Prefabs/Items/Loot/AngleGrinder_Disk/Angle_Grinder_Disk_Dropped.prefab
